subj	cond	item	value	region	Xstart	Xend	Ystart	Yend	fixationtype	order	questionRT	questionAcc
001	1	50	150	8	24	32	1	1	tt	223	1338	1
001	1	50	NA	9	32	35	1	1	ff	223	1338	1
001	1	50	NA	9	32	35	1	1	fp	223	1338	1
001	1	50	1	9	32	35	1	1	fs	223	1338	1
001	1	50	NA	9	32	35	1	1	rp	223	1338	1
001	1	50	NA	9	32	35	1	1	pr	223	1338	1
001	1	50	NA	9	32	35	1	1	rb	223	1338	1
001	1	50	NA	9	32	35	1	1	rr	223	1338	1
001	1	50	NA	9	32	35	1	1	tt	223	1338	1
001	1	50	452	10	35	44	1	1	ff	223	1338	1
001	1	50	571	10	35	44	1	1	fp	223	1338	1
001	1	50	0	10	35	44	1	1	fs	223	1338	1
001	1	50	571	10	35	44	1	1	rp	223	1338	1
001	1	50	0	10	35	44	1	1	pr	223	1338	1
001	1	50	571	10	35	44	1	1	rb	223	1338	1
001	1	50	NA	10	35	44	1	1	rr	223	1338	1
001	1	50	571	10	35	44	1	1	tt	223	1338	1
001	1	50	365	11	44	55	1	1	ff	223	1338	1
001	1	50	365	11	44	55	1	1	fp	223	1338	1
001	1	50	0	11	44	55	1	1	fs	223	1338	1
001	1	50	1242	11	44	55	1	1	rp	223	1338	1
001	1	50	1	11	44	55	1	1	pr	223	1338	1
001	1	50	365	11	44	55	1	1	rb	223	1338	1
001	1	50	NA	11	44	55	1	1	rr	223	1338	1
001	1	50	365	11	44	55	1	1	tt	223	1338	1
001	1	2	202	1	0	18	0	0	ff	132	1888	1
001	1	2	202	1	0	18	0	0	fp	132	1888	1
001	1	2	0	1	0	18	0	0	fs	132	1888	1
001	1	2	202	1	0	18	0	0	rp	132	1888	1
001	1	2	0	1	0	18	0	0	pr	132	1888	1
001	1	2	202	1	0	18	0	0	rb	132	1888	1
001	1	2	NA	1	0	18	0	0	rr	132	1888	1
001	1	2	202	1	0	18	0	0	tt	132	1888	1
001	1	2	327	2	18	33	0	0	ff	132	1888	1
001	1	2	572	2	18	33	0	0	fp	132	1888	1
001	1	2	0	2	18	33	0	0	fs	132	1888	1
001	1	2	572	2	18	33	0	0	rp	132	1888	1
001	1	2	0	2	18	33	0	0	pr	132	1888	1
001	1	2	572	2	18	33	0	0	rb	132	1888	1
001	1	2	149	2	18	33	0	0	rr	132	1888	1
001	1	2	721	2	18	33	0	0	tt	132	1888	1
001	1	2	NA	3	33	44	0	0	ff	132	1888	1
001	1	2	NA	3	33	44	0	0	fp	132	1888	1
001	1	2	1	3	33	44	0	0	fs	132	1888	1
001	1	2	NA	3	33	44	0	0	rp	132	1888	1
001	1	2	NA	3	33	44	0	0	pr	132	1888	1
001	1	2	NA	3	33	44	0	0	rb	132	1888	1
001	1	2	NA	3	33	44	0	0	rr	132	1888	1
001	1	2	NA	3	33	44	0	0	tt	132	1888	1
001	1	2	270	4	44	52	0	0	ff	132	1888	1
001	1	2	270	4	44	52	0	0	fp	132	1888	1
001	1	2	0	4	44	52	0	0	fs	132	1888	1
001	1	2	270	4	44	52	0	0	rp	132	1888	1
001	1	2	0	4	44	52	0	0	pr	132	1888	1
001	1	2	270	4	44	52	0	0	rb	132	1888	1
001	1	2	NA	4	44	52	0	0	rr	132	1888	1
001	1	2	270	4	44	52	0	0	tt	132	1888	1
001	1	2	183	5	52	0	0	1	ff	132	1888	1
001	1	2	430	5	52	0	0	1	fp	132	1888	1
001	1	2	0	5	52	0	0	1	fs	132	1888	1
001	1	2	430	5	52	0	0	1	rp	132	1888	1
001	1	2	0	5	52	0	0	1	pr	132	1888	1
001	1	2	430	5	52	0	0	1	rb	132	1888	1
001	1	2	255	5	52	0	0	1	rr	132	1888	1
001	1	2	685	5	52	0	0	1	tt	132	1888	1
001	1	2	380	6	0	10	1	1	ff	132	1888	1
001	1	2	380	6	0	10	1	1	fp	132	1888	1
001	1	2	0	6	0	10	1	1	fs	132	1888	1
001	1	2	380	6	0	10	1	1	rp	132	1888	1
001	1	2	0	6	0	10	1	1	pr	132	1888	1
001	1	2	380	6	0	10	1	1	rb	132	1888	1
001	1	2	NA	6	0	10	1	1	rr	132	1888	1
001	1	2	380	6	0	10	1	1	tt	132	1888	1
001	1	2	247	7	10	18	1	1	ff	132	1888	1
001	1	2	799	7	10	18	1	1	fp	132	1888	1
001	1	2	0	7	10	18	1	1	fs	132	1888	1
001	1	2	799	7	10	18	1	1	rp	132	1888	1
001	1	2	0	7	10	18	1	1	pr	132	1888	1
001	1	2	799	7	10	18	1	1	rb	132	1888	1
001	1	2	NA	7	10	18	1	1	rr	132	1888	1
001	1	2	799	7	10	18	1	1	tt	132	1888	1
001	1	2	NA	8	18	26	1	1	ff	132	1888	1
001	1	2	NA	8	18	26	1	1	fp	132	1888	1
001	1	2	1	8	18	26	1	1	fs	132	1888	1
001	1	2	NA	8	18	26	1	1	rp	132	1888	1
001	1	2	NA	8	18	26	1	1	pr	132	1888	1
001	1	2	NA	8	18	26	1	1	rb	132	1888	1
001	1	2	NA	8	18	26	1	1	rr	132	1888	1
001	1	2	NA	8	18	26	1	1	tt	132	1888	1
001	1	2	444	9	26	36	1	1	ff	132	1888	1
001	1	2	444	9	26	36	1	1	fp	132	1888	1
001	1	2	0	9	26	36	1	1	fs	132	1888	1
001	1	2	444	9	26	36	1	1	rp	132	1888	1
001	1	2	0	9	26	36	1	1	pr	132	1888	1
001	1	2	444	9	26	36	1	1	rb	132	1888	1
001	1	2	NA	9	26	36	1	1	rr	132	1888	1
001	1	2	444	9	26	36	1	1	tt	132	1888	1
001	1	2	287	10	36	40	1	1	ff	132	1888	1
001	1	2	287	10	36	40	1	1	fp	132	1888	1
001	1	2	0	10	36	40	1	1	fs	132	1888	1
001	1	2	287	10	36	40	1	1	rp	132	1888	1
001	1	2	0	10	36	40	1	1	pr	132	1888	1
001	1	2	287	10	36	40	1	1	rb	132	1888	1
001	1	2	NA	10	36	40	1	1	rr	132	1888	1
001	1	2	287	10	36	40	1	1	tt	132	1888	1
001	1	2	389	11	40	57	1	1	ff	132	1888	1
001	1	2	389	11	40	57	1	1	fp	132	1888	1
001	1	2	0	11	40	57	1	1	fs	132	1888	1
001	1	2	1146	11	40	57	1	1	rp	132	1888	1
001	1	2	1	11	40	57	1	1	pr	132	1888	1
001	1	2	494	11	40	57	1	1	rb	132	1888	1
001	1	2	105	11	40	57	1	1	rr	132	1888	1
001	1	2	494	11	40	57	1	1	tt	132	1888	1
001	8	41	146	1	0	10	0	0	ff	273	2831	1
001	8	41	146	1	0	10	0	0	fp	273	2831	1
001	8	41	0	1	0	10	0	0	fs	273	2831	1
001	8	41	146	1	0	10	0	0	rp	273	2831	1
001	8	41	0	1	0	10	0	0	pr	273	2831	1
001	8	41	146	1	0	10	0	0	rb	273	2831	1
001	8	41	148	1	0	10	0	0	rr	273	2831	1
001	8	41	294	1	0	10	0	0	tt	273	2831	1
001	8	41	190	2	10	18	0	0	ff	273	2831	1
001	8	41	296	2	10	18	0	0	fp	273	2831	1
001	8	41	0	2	10	18	0	0	fs	273	2831	1
001	8	41	296	2	10	18	0	0	rp	273	2831	1
001	8	41	0	2	10	18	0	0	pr	273	2831	1
001	8	41	296	2	10	18	0	0	rb	273	2831	1
001	8	41	148	2	10	18	0	0	rr	273	2831	1
001	8	41	444	2	10	18	0	0	tt	273	2831	1
001	8	41	NA	3	18	27	0	0	ff	273	2831	1
001	8	41	NA	3	18	27	0	0	fp	273	2831	1
001	8	41	1	3	18	27	0	0	fs	273	2831	1
001	8	41	NA	3	18	27	0	0	rp	273	2831	1
001	8	41	NA	3	18	27	0	0	pr	273	2831	1
001	8	41	NA	3	18	27	0	0	rb	273	2831	1
001	8	41	NA	3	18	27	0	0	rr	273	2831	1
001	8	41	434	3	18	27	0	0	tt	273	2831	1
001	8	41	192	4	27	33	0	0	ff	273	2831	1
001	8	41	192	4	27	33	0	0	fp	273	2831	1
001	8	41	0	4	27	33	0	0	fs	273	2831	1
001	8	41	333	4	27	33	0	0	rp	273	2831	1
001	8	41	1	4	27	33	0	0	pr	273	2831	1
001	8	41	192	4	27	33	0	0	rb	273	2831	1
001	8	41	481	4	27	33	0	0	rr	273	2831	1
001	8	41	673	4	27	33	0	0	tt	273	2831	1
001	8	41	257	5	33	0	0	1	ff	273	2831	1
001	8	41	257	5	33	0	0	1	fp	273	2831	1
001	8	41	0	5	33	0	0	1	fs	273	2831	1
001	8	41	972	5	33	0	0	1	rp	273	2831	1
001	8	41	1	5	33	0	0	1	pr	273	2831	1
001	8	41	734	5	33	0	0	1	rb	273	2831	1
001	8	41	873	5	33	0	0	1	rr	273	2831	1
001	8	41	1130	5	33	0	0	1	tt	273	2831	1
001	8	41	237	6	0	12	1	1	ff	273	2831	1
001	8	41	237	6	0	12	1	1	fp	273	2831	1
001	8	41	0	6	0	12	1	1	fs	273	2831	1
001	8	41	237	6	0	12	1	1	rp	273	2831	1
001	8	41	0	6	0	12	1	1	pr	273	2831	1
001	8	41	237	6	0	12	1	1	rb	273	2831	1
001	8	41	192	6	0	12	1	1	rr	273	2831	1
001	8	41	429	6	0	12	1	1	tt	273	2831	1
001	8	41	NA	7	12	18	1	1	ff	273	2831	1
001	8	41	NA	7	12	18	1	1	fp	273	2831	1
001	8	41	1	7	12	18	1	1	fs	273	2831	1
001	8	41	NA	7	12	18	1	1	rp	273	2831	1
001	8	41	NA	7	12	18	1	1	pr	273	2831	1
001	8	41	NA	7	12	18	1	1	rb	273	2831	1
001	8	41	NA	7	12	18	1	1	rr	273	2831	1
001	8	41	382	7	12	18	1	1	tt	273	2831	1
001	8	41	272	8	18	26	1	1	ff	273	2831	1
001	8	41	272	8	18	26	1	1	fp	273	2831	1
001	8	41	0	8	18	26	1	1	fs	273	2831	1
001	8	41	389	8	18	26	1	1	rp	273	2831	1
001	8	41	1	8	18	26	1	1	pr	273	2831	1
001	8	41	272	8	18	26	1	1	rb	273	2831	1
001	8	41	NA	8	18	26	1	1	rr	273	2831	1
001	8	41	272	8	18	26	1	1	tt	273	2831	1
001	8	41	238	9	26	36	1	1	ff	273	2831	1
001	8	41	238	9	26	36	1	1	fp	273	2831	1
001	8	41	0	9	26	36	1	1	fs	273	2831	1
001	8	41	238	9	26	36	1	1	rp	273	2831	1
001	8	41	0	9	26	36	1	1	pr	273	2831	1
001	8	41	238	9	26	36	1	1	rb	273	2831	1
001	8	41	169	9	26	36	1	1	rr	273	2831	1
001	8	41	407	9	26	36	1	1	tt	273	2831	1
001	8	41	180	10	36	42	1	1	ff	273	2831	1
001	8	41	180	10	36	42	1	1	fp	273	2831	1
001	8	41	0	10	36	42	1	1	fs	273	2831	1
001	8	41	180	10	36	42	1	1	rp	273	2831	1
001	8	41	0	10	36	42	1	1	pr	273	2831	1
001	8	41	180	10	36	42	1	1	rb	273	2831	1
001	8	41	216	10	36	42	1	1	rr	273	2831	1
001	8	41	396	10	36	42	1	1	tt	273	2831	1
001	8	41	264	11	42	72	1	1	ff	273	2831	1
001	8	41	558	11	42	72	1	1	fp	273	2831	1
001	8	41	0	11	42	72	1	1	fs	273	2831	1
001	8	41	3144	11	42	72	1	1	rp	273	2831	1
001	8	41	1	11	42	72	1	1	pr	273	2831	1
001	8	41	1074	11	42	72	1	1	rb	273	2831	1
001	8	41	516	11	42	72	1	1	rr	273	2831	1
001	8	41	1074	11	42	72	1	1	tt	273	2831	1
001	7	32	181	1	0	19	0	0	ff	267	1487	1
001	7	32	439	1	0	19	0	0	fp	267	1487	1
001	7	32	0	1	0	19	0	0	fs	267	1487	1
001	7	32	439	1	0	19	0	0	rp	267	1487	1
001	7	32	0	1	0	19	0	0	pr	267	1487	1
001	7	32	439	1	0	19	0	0	rb	267	1487	1
001	7	32	286	1	0	19	0	0	rr	267	1487	1
001	7	32	725	1	0	19	0	0	tt	267	1487	1
001	7	32	196	2	19	28	0	0	ff	267	1487	1
001	7	32	196	2	19	28	0	0	fp	267	1487	1
001	7	32	0	2	19	28	0	0	fs	267	1487	1
001	7	32	196	2	19	28	0	0	rp	267	1487	1
001	7	32	0	2	19	28	0	0	pr	267	1487	1
001	7	32	196	2	19	28	0	0	rb	267	1487	1
001	7	32	158	2	19	28	0	0	rr	267	1487	1
001	7	32	354	2	19	28	0	0	tt	267	1487	1
001	7	32	172	3	28	35	0	0	ff	267	1487	1
001	7	32	172	3	28	35	0	0	fp	267	1487	1
001	7	32	0	3	28	35	0	0	fs	267	1487	1
001	7	32	172	3	28	35	0	0	rp	267	1487	1
001	7	32	0	3	28	35	0	0	pr	267	1487	1
001	7	32	172	3	28	35	0	0	rb	267	1487	1
001	7	32	199	3	28	35	0	0	rr	267	1487	1
001	7	32	371	3	28	35	0	0	tt	267	1487	1
001	7	32	251	4	35	41	0	0	ff	267	1487	1
001	7	32	251	4	35	41	0	0	fp	267	1487	1
001	7	32	0	4	35	41	0	0	fs	267	1487	1
001	7	32	251	4	35	41	0	0	rp	267	1487	1
001	7	32	0	4	35	41	0	0	pr	267	1487	1
001	7	32	251	4	35	41	0	0	rb	267	1487	1
001	7	32	NA	4	35	41	0	0	rr	267	1487	1
001	7	32	251	4	35	41	0	0	tt	267	1487	1
001	7	32	159	5	41	0	0	1	ff	267	1487	1
001	7	32	159	5	41	0	0	1	fp	267	1487	1
001	7	32	0	5	41	0	0	1	fs	267	1487	1
001	7	32	159	5	41	0	0	1	rp	267	1487	1
001	7	32	0	5	41	0	0	1	pr	267	1487	1
001	7	32	159	5	41	0	0	1	rb	267	1487	1
001	7	32	NA	5	41	0	0	1	rr	267	1487	1
001	7	32	159	5	41	0	0	1	tt	267	1487	1
001	7	32	302	6	0	15	1	1	ff	267	1487	1
001	7	32	775	6	0	15	1	1	fp	267	1487	1
001	7	32	0	6	0	15	1	1	fs	267	1487	1
001	7	32	775	6	0	15	1	1	rp	267	1487	1
001	7	32	0	6	0	15	1	1	pr	267	1487	1
001	7	32	775	6	0	15	1	1	rb	267	1487	1
001	7	32	NA	6	0	15	1	1	rr	267	1487	1
001	7	32	775	6	0	15	1	1	tt	267	1487	1
001	7	32	217	7	15	19	1	1	ff	267	1487	1
001	7	32	217	7	15	19	1	1	fp	267	1487	1
001	7	32	0	7	15	19	1	1	fs	267	1487	1
001	7	32	217	7	15	19	1	1	rp	267	1487	1
001	7	32	0	7	15	19	1	1	pr	267	1487	1
001	7	32	217	7	15	19	1	1	rb	267	1487	1
001	7	32	NA	7	15	19	1	1	rr	267	1487	1
001	7	32	217	7	15	19	1	1	tt	267	1487	1
001	7	32	151	8	19	25	1	1	ff	267	1487	1
001	7	32	151	8	19	25	1	1	fp	267	1487	1
001	7	32	0	8	19	25	1	1	fs	267	1487	1
001	7	32	151	8	19	25	1	1	rp	267	1487	1
001	7	32	0	8	19	25	1	1	pr	267	1487	1
001	7	32	151	8	19	25	1	1	rb	267	1487	1
001	7	32	NA	8	19	25	1	1	rr	267	1487	1
001	7	32	151	8	19	25	1	1	tt	267	1487	1
001	7	32	208	9	25	35	1	1	ff	267	1487	1
001	7	32	208	9	25	35	1	1	fp	267	1487	1
001	7	32	0	9	25	35	1	1	fs	267	1487	1
001	7	32	208	9	25	35	1	1	rp	267	1487	1
001	7	32	0	9	25	35	1	1	pr	267	1487	1
001	7	32	208	9	25	35	1	1	rb	267	1487	1
001	7	32	NA	9	25	35	1	1	rr	267	1487	1
001	7	32	208	9	25	35	1	1	tt	267	1487	1
001	7	32	NA	10	35	40	1	1	ff	267	1487	1
001	7	32	NA	10	35	40	1	1	fp	267	1487	1
001	7	32	1	10	35	40	1	1	fs	267	1487	1
001	7	32	NA	10	35	40	1	1	rp	267	1487	1
001	7	32	NA	10	35	40	1	1	pr	267	1487	1
001	7	32	NA	10	35	40	1	1	rb	267	1487	1
001	7	32	NA	10	35	40	1	1	rr	267	1487	1
001	7	32	NA	10	35	40	1	1	tt	267	1487	1
001	7	32	258	11	40	69	1	1	ff	267	1487	1
001	7	32	3311	11	40	69	1	1	fp	267	1487	1
001	7	32	0	11	40	69	1	1	fs	267	1487	1
001	7	32	3954	11	40	69	1	1	rp	267	1487	1
001	7	32	1	11	40	69	1	1	pr	267	1487	1
001	7	32	3311	11	40	69	1	1	rb	267	1487	1
001	7	32	NA	11	40	69	1	1	rr	267	1487	1
001	7	32	3311	11	40	69	1	1	tt	267	1487	1
001	5	6	171	1	0	15	0	0	ff	143	1439	1
001	5	6	171	1	0	15	0	0	fp	143	1439	1
001	5	6	0	1	0	15	0	0	fs	143	1439	1
001	5	6	171	1	0	15	0	0	rp	143	1439	1
001	5	6	0	1	0	15	0	0	pr	143	1439	1
001	5	6	171	1	0	15	0	0	rb	143	1439	1
001	5	6	384	1	0	15	0	0	rr	143	1439	1
001	5	6	555	1	0	15	0	0	tt	143	1439	1
001	5	6	293	2	15	27	0	0	ff	143	1439	1
001	5	6	293	2	15	27	0	0	fp	143	1439	1
001	5	6	0	2	15	27	0	0	fs	143	1439	1
001	5	6	293	2	15	27	0	0	rp	143	1439	1
001	5	6	0	2	15	27	0	0	pr	143	1439	1
001	5	6	293	2	15	27	0	0	rb	143	1439	1
001	5	6	271	2	15	27	0	0	rr	143	1439	1
001	5	6	564	2	15	27	0	0	tt	143	1439	1
001	5	6	243	3	27	37	0	0	ff	143	1439	1
001	5	6	243	3	27	37	0	0	fp	143	1439	1
001	5	6	0	3	27	37	0	0	fs	143	1439	1
001	5	6	243	3	27	37	0	0	rp	143	1439	1
001	5	6	0	3	27	37	0	0	pr	143	1439	1
001	5	6	243	3	27	37	0	0	rb	143	1439	1
001	5	6	167	3	27	37	0	0	rr	143	1439	1
001	5	6	410	3	27	37	0	0	tt	143	1439	1
001	5	6	318	4	37	45	0	0	ff	143	1439	1
001	5	6	318	4	37	45	0	0	fp	143	1439	1
001	5	6	0	4	37	45	0	0	fs	143	1439	1
001	5	6	318	4	37	45	0	0	rp	143	1439	1
001	5	6	0	4	37	45	0	0	pr	143	1439	1
001	5	6	318	4	37	45	0	0	rb	143	1439	1
001	5	6	NA	4	37	45	0	0	rr	143	1439	1
001	5	6	318	4	37	45	0	0	tt	143	1439	1
001	5	6	173	5	45	0	0	1	ff	143	1439	1
001	5	6	1228	5	45	0	0	1	fp	143	1439	1
001	5	6	0	5	45	0	0	1	fs	143	1439	1
001	5	6	1721	5	45	0	0	1	rp	143	1439	1
001	5	6	0	5	45	0	0	1	pr	143	1439	1
001	5	6	1228	5	45	0	0	1	rb	143	1439	1
001	5	6	953	5	45	0	0	1	rr	143	1439	1
001	5	6	2181	5	45	0	0	1	tt	143	1439	1
001	5	6	203	6	0	15	1	1	ff	143	1439	1
001	5	6	392	6	0	15	1	1	fp	143	1439	1
001	5	6	0	6	0	15	1	1	fs	143	1439	1
001	5	6	392	6	0	15	1	1	rp	143	1439	1
001	5	6	0	6	0	15	1	1	pr	143	1439	1
001	5	6	392	6	0	15	1	1	rb	143	1439	1
001	5	6	NA	6	0	15	1	1	rr	143	1439	1
001	5	6	392	6	0	15	1	1	tt	143	1439	1
001	5	6	271	7	15	23	1	1	ff	143	1439	1
001	5	6	271	7	15	23	1	1	fp	143	1439	1
001	5	6	0	7	15	23	1	1	fs	143	1439	1
001	5	6	271	7	15	23	1	1	rp	143	1439	1
001	5	6	0	7	15	23	1	1	pr	143	1439	1
001	5	6	271	7	15	23	1	1	rb	143	1439	1
001	5	6	242	7	15	23	1	1	rr	143	1439	1
001	5	6	513	7	15	23	1	1	tt	143	1439	1
001	5	6	115	8	23	36	1	1	ff	143	1439	1
001	5	6	115	8	23	36	1	1	fp	143	1439	1
001	5	6	0	8	23	36	1	1	fs	143	1439	1
001	5	6	632	8	23	36	1	1	rp	143	1439	1
001	5	6	1	8	23	36	1	1	pr	143	1439	1
001	5	6	390	8	23	36	1	1	rb	143	1439	1
001	5	6	380	8	23	36	1	1	rr	143	1439	1
001	5	6	495	8	23	36	1	1	tt	143	1439	1
001	5	6	278	9	36	45	1	1	ff	143	1439	1
001	5	6	278	9	36	45	1	1	fp	143	1439	1
001	5	6	0	9	36	45	1	1	fs	143	1439	1
001	5	6	278	9	36	45	1	1	rp	143	1439	1
001	5	6	0	9	36	45	1	1	pr	143	1439	1
001	5	6	278	9	36	45	1	1	rb	143	1439	1
001	5	6	414	9	36	45	1	1	rr	143	1439	1
001	5	6	692	9	36	45	1	1	tt	143	1439	1
001	5	6	NA	10	45	55	1	1	ff	143	1439	1
001	5	6	NA	10	45	55	1	1	fp	143	1439	1
001	5	6	1	10	45	55	1	1	fs	143	1439	1
001	5	6	NA	10	45	55	1	1	rp	143	1439	1
001	5	6	NA	10	45	55	1	1	pr	143	1439	1
001	5	6	NA	10	45	55	1	1	rb	143	1439	1
001	5	6	NA	10	45	55	1	1	rr	143	1439	1
001	5	6	NA	10	45	55	1	1	tt	143	1439	1
001	5	6	276	11	55	81	1	1	ff	143	1439	1
001	5	6	547	11	55	81	1	1	fp	143	1439	1
001	5	6	0	11	55	81	1	1	fs	143	1439	1
001	5	6	2963	11	55	81	1	1	rp	143	1439	1
001	5	6	1	11	55	81	1	1	pr	143	1439	1
001	5	6	547	11	55	81	1	1	rb	143	1439	1
001	5	6	NA	11	55	81	1	1	rr	143	1439	1
001	5	6	547	11	55	81	1	1	tt	143	1439	1
001	8	65	180	1	0	12	0	0	ff	215	1530	1
001	8	65	180	1	0	12	0	0	fp	215	1530	1
001	8	65	0	1	0	12	0	0	fs	215	1530	1
001	8	65	180	1	0	12	0	0	rp	215	1530	1
001	8	65	0	1	0	12	0	0	pr	215	1530	1
001	8	65	180	1	0	12	0	0	rb	215	1530	1
001	8	65	NA	1	0	12	0	0	rr	215	1530	1
001	8	65	180	1	0	12	0	0	tt	215	1530	1
001	8	65	210	2	12	25	0	0	ff	215	1530	1
001	8	65	210	2	12	25	0	0	fp	215	1530	1
001	8	65	0	2	12	25	0	0	fs	215	1530	1
001	8	65	210	2	12	25	0	0	rp	215	1530	1
001	8	65	0	2	12	25	0	0	pr	215	1530	1
001	8	65	210	2	12	25	0	0	rb	215	1530	1
001	8	65	698	2	12	25	0	0	rr	215	1530	1
001	8	65	908	2	12	25	0	0	tt	215	1530	1
001	8	65	215	3	25	32	0	0	ff	215	1530	1
001	8	65	215	3	25	32	0	0	fp	215	1530	1
001	8	65	0	3	25	32	0	0	fs	215	1530	1
001	8	65	215	3	25	32	0	0	rp	215	1530	1
001	8	65	0	3	25	32	0	0	pr	215	1530	1
001	8	65	215	3	25	32	0	0	rb	215	1530	1
001	8	65	121	3	25	32	0	0	rr	215	1530	1
001	8	65	336	3	25	32	0	0	tt	215	1530	1
001	8	65	198	4	32	40	0	0	ff	215	1530	1
001	8	65	198	4	32	40	0	0	fp	215	1530	1
001	8	65	0	4	32	40	0	0	fs	215	1530	1
001	8	65	770	4	32	40	0	0	rp	215	1530	1
001	8	65	1	4	32	40	0	0	pr	215	1530	1
001	8	65	366	4	32	40	0	0	rb	215	1530	1
001	8	65	282	4	32	40	0	0	rr	215	1530	1
001	8	65	480	4	32	40	0	0	tt	215	1530	1
001	8	65	83	5	40	0	0	1	ff	215	1530	1
001	8	65	83	5	40	0	0	1	fp	215	1530	1
001	8	65	0	5	40	0	0	1	fs	215	1530	1
001	8	65	83	5	40	0	0	1	rp	215	1530	1
001	8	65	0	5	40	0	0	1	pr	215	1530	1
001	8	65	83	5	40	0	0	1	rb	215	1530	1
001	8	65	NA	5	40	0	0	1	rr	215	1530	1
001	8	65	83	5	40	0	0	1	tt	215	1530	1
001	8	65	318	6	0	15	1	1	ff	215	1530	1
001	8	65	545	6	0	15	1	1	fp	215	1530	1
001	8	65	0	6	0	15	1	1	fs	215	1530	1
001	8	65	545	6	0	15	1	1	rp	215	1530	1
001	8	65	0	6	0	15	1	1	pr	215	1530	1
001	8	65	545	6	0	15	1	1	rb	215	1530	1
001	8	65	NA	6	0	15	1	1	rr	215	1530	1
001	8	65	545	6	0	15	1	1	tt	215	1530	1
001	8	65	293	7	15	23	1	1	ff	215	1530	1
001	8	65	293	7	15	23	1	1	fp	215	1530	1
001	8	65	0	7	15	23	1	1	fs	215	1530	1
001	8	65	293	7	15	23	1	1	rp	215	1530	1
001	8	65	0	7	15	23	1	1	pr	215	1530	1
001	8	65	293	7	15	23	1	1	rb	215	1530	1
001	8	65	NA	7	15	23	1	1	rr	215	1530	1
001	8	65	293	7	15	23	1	1	tt	215	1530	1
001	8	65	151	8	23	33	1	1	ff	215	1530	1
001	8	65	151	8	23	33	1	1	fp	215	1530	1
001	8	65	0	8	23	33	1	1	fs	215	1530	1
001	8	65	151	8	23	33	1	1	rp	215	1530	1
001	8	65	0	8	23	33	1	1	pr	215	1530	1
001	8	65	151	8	23	33	1	1	rb	215	1530	1
001	8	65	NA	8	23	33	1	1	rr	215	1530	1
001	8	65	151	8	23	33	1	1	tt	215	1530	1
001	8	65	227	9	33	38	1	1	ff	215	1530	1
001	8	65	227	9	33	38	1	1	fp	215	1530	1
001	8	65	0	9	33	38	1	1	fs	215	1530	1
001	8	65	227	9	33	38	1	1	rp	215	1530	1
001	8	65	0	9	33	38	1	1	pr	215	1530	1
001	8	65	227	9	33	38	1	1	rb	215	1530	1
001	8	65	NA	9	33	38	1	1	rr	215	1530	1
001	8	65	227	9	33	38	1	1	tt	215	1530	1
001	8	65	NA	10	38	41	1	1	ff	215	1530	1
001	8	65	NA	10	38	41	1	1	fp	215	1530	1
001	8	65	1	10	38	41	1	1	fs	215	1530	1
001	8	65	NA	10	38	41	1	1	rp	215	1530	1
001	8	65	NA	10	38	41	1	1	pr	215	1530	1
001	8	65	NA	10	38	41	1	1	rb	215	1530	1
001	8	65	NA	10	38	41	1	1	rr	215	1530	1
001	8	65	NA	10	38	41	1	1	tt	215	1530	1
001	8	65	281	11	41	73	1	1	ff	215	1530	1
001	8	65	823	11	41	73	1	1	fp	215	1530	1
001	8	65	0	11	41	73	1	1	fs	215	1530	1
001	8	65	1352	11	41	73	1	1	rp	215	1530	1
001	8	65	1	11	41	73	1	1	pr	215	1530	1
001	8	65	823	11	41	73	1	1	rb	215	1530	1
001	8	65	NA	11	41	73	1	1	rr	215	1530	1
001	8	65	823	11	41	73	1	1	tt	215	1530	1
001	8	49	137	1	0	13	0	0	ff	86	2846	1
001	8	49	137	1	0	13	0	0	fp	86	2846	1
001	8	49	0	1	0	13	0	0	fs	86	2846	1
001	8	49	137	1	0	13	0	0	rp	86	2846	1
001	8	49	0	1	0	13	0	0	pr	86	2846	1
001	8	49	137	1	0	13	0	0	rb	86	2846	1
001	8	49	NA	1	0	13	0	0	rr	86	2846	1
001	8	49	137	1	0	13	0	0	tt	86	2846	1
001	8	49	377	2	13	25	0	0	ff	86	2846	1
001	8	49	377	2	13	25	0	0	fp	86	2846	1
001	8	49	0	2	13	25	0	0	fs	86	2846	1
001	8	49	377	2	13	25	0	0	rp	86	2846	1
001	8	49	0	2	13	25	0	0	pr	86	2846	1
001	8	49	377	2	13	25	0	0	rb	86	2846	1
001	8	49	NA	2	13	25	0	0	rr	86	2846	1
001	8	49	377	2	13	25	0	0	tt	86	2846	1
001	8	49	224	3	25	35	0	0	ff	86	2846	1
001	8	49	224	3	25	35	0	0	fp	86	2846	1
001	8	49	0	3	25	35	0	0	fs	86	2846	1
001	8	49	224	3	25	35	0	0	rp	86	2846	1
001	8	49	0	3	25	35	0	0	pr	86	2846	1
001	8	49	224	3	25	35	0	0	rb	86	2846	1
001	8	49	NA	3	25	35	0	0	rr	86	2846	1
001	8	49	224	3	25	35	0	0	tt	86	2846	1
001	8	49	282	4	35	43	0	0	ff	86	2846	1
001	8	49	282	4	35	43	0	0	fp	86	2846	1
001	8	49	0	4	35	43	0	0	fs	86	2846	1
001	8	49	282	4	35	43	0	0	rp	86	2846	1
001	8	49	0	4	35	43	0	0	pr	86	2846	1
